state_simple,pool,pool.date,test,gpt_id,date,geo3,state_electoral.college,region,turnout2020.bgres,speculation...turnout2020.bgres,turnout2020.bgnores,speculation...turnout2020.bgnores,turnout2020.ind,speculation...turnout2020.ind,turnout2020.demo,speculation...turnout2020.demo,turnout2020.quota,speculation...turnout2020.quota,vote2020.bgres,speculation...vote2020.bgres,vote2020.bgnores,speculation...vote2020.bgnores,vote2020.ind,speculation...vote2020.ind,vote2020.demo,speculation...vote2020.demo,vote2020.quota,speculation...vote2020.quota,turnout2022.bgres,speculation...turnout2022.bgres,turnout2022.bgnores,speculation...turnout2022.bgnores,turnout2022.ind,speculation...turnout2022.ind,turnout2022.demo,speculation...turnout2022.demo,turnout2022.quota,speculation...turnout2022.quota,vote2022.bgres,speculation...vote2022.bgres,vote2022.bgnores,speculation...vote2022.bgnores,vote2022.ind,speculation...vote2022.ind,vote2022.demo,speculation...vote2022.demo,vote2022.quota,speculation...vote2022.quota,turnout2024.bgnores,speculation...turnout2024.bgnores,turnout2024.ind,speculation...turnout2024.ind,vote2024.bgnores,speculation...vote2024.bgnores,vote2024.ind,speculation...vote2024.ind,turnout2024.demo,speculation...turnout2024.demo,vote2024.demo,speculation...vote2024.demo,change_mind.2024.demo,speculation...change_mind.2024.demo,moi,speculation...moi,psych.agreeable,speculation...psych.agreeable,psych.conscientious,speculation...psych.conscientious,psych.extraverted,speculation...psych.extraverted,psych.neurotic,speculation...psych.neurotic,psych.open,speculation...psych.open,psych.happy,speculation...psych.happy,ethnicity,speculation...ethnicity,age_bins,speculation...age_bins,gender,speculation...gender,college_grad,speculation...college_grad,hh_income,speculation...hh_income,marital_status,speculation...marital_status,pol_interest,speculation...pol_interest,trust,speculation...trust,attention,speculation...attention,partisanship,speculation...partisanship,ideology,speculation...ideology,job_approval.Biden,speculation...job_approval.Biden,fav_harris,speculation...fav_harris,fav_walz,speculation...fav_walz,fav_biden,speculation...fav_biden,fav_trump,speculation...fav_trump,fav_jdvance,speculation...fav_jdvance,fav_kennedy,speculation...fav_kennedy,fav_oliver,speculation...fav_oliver,fav_stein,speculation...fav_stein,fav_west,speculation...fav_west,vote2020,speculation...vote2020,vote2022,speculation...vote2022,vote2024,speculation...vote2024
USA,candidates,2024-09-23 13:06:40,no,4c3a985c3846f8a019d2a4823e9c8c3d87f7a559f5ea2956eee6bb37e054fe1c,2024-09-22,,USA,,,,,,0.85,30,0.5,50,0.85,50,,,,,R,40,L,60,R,50,,,,,0.85,30,0.5,50,0.85,50,,,,,R,50,stay home,50,R,50,,,0.85,30,,,R,40,0.5,60,R,60,3.unlikely,50,abortion,40,4.somewhat agreeable,50,4.somewhat conscientious,70,4.somewhat extraverted,50,3.neither high nor low in neuroticism,70,4.somewhat open to experience,50,3.rather happy,70,White,80,1.18-24,30,M,30,Does not have a College Degree,40,"2.[25000, 50000)",80,single,80,3.moderately interested,50,3.about half of the time trust other people,80,3.paying some attention,50,4.ind,50,3.moderate in ideological orientation,50,1.Strongly Disapproves,60,2.Somewhat unfavourable,60,No opinion,70,1.Very unfavourable,60,3.Somewhat favourable,60,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,70,R,50,R,50,R,50
USA,candidates,2024-09-23 13:06:40,no,5b253dc464e2470f00b667f3af080d0c6b250722ffa1aa0d1be19631ed216f8a,2024-09-23,,USA,,,,,,1,20,1,10,1,10,,,,,R,10,R,5,R,10,,,,,1,10,1,10,1,10,,,,,R,10,R,20,R,20,,,1,10,,,R,0,1,5,R,5,1.no chance,10,national security,50,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,1.very closed to experience,50,4.very happy,80,White,80,4.45-54,30,F,10,Has a College Degree,70,"2.[25000, 50000)",90,married,60,4.highly interested,5,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,5,5.very ideologically conservative,5,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,10,4.Very favourable,5,4.Very favourable,10,No opinion,80,No opinion,80,No opinion,80,No opinion,80,R,8.33333333333333,R,16.6666666666667,R,2.5
USA,candidates,2024-09-23 13:06:40,no,ee8074b43542c9f6fa3ee19d5ffbfaa82806e7d99652312d17b2337075da5ea6,2024-09-23,,USA,,,,,,1,20,1,20,0.85,20,,,,,R,30,R,30,R,20,,,,,0.85,30,0.85,20,0.85,20,,,,,R,40,R,30,R,30,,,1,10,,,R,20,1,20,R,20,2.highly unlikely,20,guns,20,2.somewhat disagreeable,30,5.very conscientious,30,4.somewhat extraverted,40,3.neither high nor low in neuroticism,80,2.somewhat closed to experience,40,3.rather happy,80,White,70,5.55-64,30,M,30,Does not have a College Degree,40,"3.[50000, 75000)",60,single,80,4.highly interested,20,1.never trust other people,40,4.paying a lot of attention,20,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,30,1.Very unfavourable,40,1.Very unfavourable,20,4.Very favourable,30,No opinion,80,No opinion,80,No opinion,80,1.Very unfavourable,40,1.Very unfavourable,40,R,26.6666666666667,R,33.3333333333333,R,20
USA,candidates,2024-09-23 13:06:40,no,19c2cfdabdb83cdfaef8c389b2eefbd48c8d85b936aed2cce3f3588de088d799,2024-09-23,,USA,,,,,,0.85,20,0.85,30,0.85,30,,,,,D,20,D,20,D,30,,,,,0.85,30,0.85,40,0.85,40,,,,,D,20,D,30,D,40,,,1,10,,,D,20,0.85,30,D,30,2.highly unlikely,30,civil rights and racism,20,2.somewhat disagreeable,40,4.somewhat conscientious,40,4.somewhat extraverted,30,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,80,White,90,3.35-44,50,F,10,Has a College Degree,60,"2.[25000, 50000)",80,single,90,4.highly interested,10,2.some of the time trust other people,70,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,3.Somewhat Approves,30,3.Somewhat favourable,30,No opinion,90,3.Somewhat favourable,30,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,23.3333333333333,D,30,D,25
USA,candidates,2024-09-23 13:06:40,no,9714ed223d7bfa4065a786a3c52f67a22eb4d6cb767869e6dda24eab36262a2d,2024-09-24,,USA,,,,,,1,20,1,30,0.85,30,,,,,R,10,R,10,R,30,,,,,0.85,20,1,30,0.85,30,,,,,R,10,R,20,R,50,,,1,20,,,R,0,1,10,R,10,1.no chance,20,national security,70,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,90,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,3.neither open nor closed to experience,80,2.not very happy,90,White,90,3.35-44,40,M,0,Does not have a College Degree,75,"2.[25000, 50000)",80,single,80,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,20,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,100,1.Very unfavourable,10,4.Very favourable,10,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,R,16.6666666666667,R,26.6666666666667,R,5
USA,candidates,2024-09-23 13:06:40,no,04287af7e15039a385fdc45667c690aeaee2fe6a0f33110a8cc4da076d953a7e,2024-09-23,,USA,,,,,,0.85,40,0.85,35,0.7,35,,,,,stay home,95,D,40,stay home,80,,,,,0.7,60,0.85,35,0.7,35,,,,,stay home,80,D,60,stay home,85,,,0.85,30,,,D,40,0.85,40,D,40,2.highly unlikely,40,jobs and the economy,30,3.neither agreeable nor disagreeable,80,4.somewhat conscientious,60,4.somewhat extraverted,60,3.neither high nor low in neuroticism,80,4.somewhat open to experience,50,3.rather happy,80,White,90,2.25-34,50,M,50,Has a College Degree,45,"5.[100000, max]",60,single,90,4.highly interested,25,3.about half of the time trust other people,80,4.paying a lot of attention,30,3.ind - lean D,50,2.somewhat ideologically liberal,50,3.Somewhat Approves,50,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,50,1.Very unfavourable,60,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,71.6666666666667,stay home,75,D,40
USA,candidates,2024-09-23 13:06:40,no,cf6803a48fad802479e58b5f22dde801e6f930efa50662315323985163ab5cfb,2024-09-23,,USA,,,,,,1,20,1,30,1,30,,,,,R,20,R,20,R,20,,,,,1,10,0.85,40,1,40,,,,,R,20,R,20,R,20,,,1,10,,,R,20,0.85,20,R,20,2.highly unlikely,30,national security,40,2.somewhat disagreeable,40,3.neither conscientious nor unconscientious,70,4.somewhat extraverted,50,3.neither high nor low in neuroticism,60,1.very closed to experience,40,2.not very happy,60,White,85,3.35-44,50,F,10,Does not have a College Degree,45,"2.[25000, 50000)",80,married,25,4.highly interested,20,2.some of the time trust other people,55,4.paying a lot of attention,30,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,20,No opinion,90,1.Very unfavourable,20,4.Very favourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,20,R,20,R,20
USA,candidates,2024-09-23 13:06:40,no,36a57eb84aace5638bbf9ba3cf6a770897419f24211cdbb15df9edd1b8f13db5,2024-09-24,,USA,,,,,,0.85,25,0.85,30,0.7,30,,,,,D,20,D,20,L,70,,,,,0.85,20,0.85,30,0.7,30,,,,,D,30,D,30,stay home,70,,,1,10,,,D,30,1,20,D,20,1.no chance,20,civil rights and racism,30,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,60,White,90,4.45-54,70,M,60,Has a College Degree,50,"2.[25000, 50000)",100,single,100,4.highly interested,10,1.never trust other people,60,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,No opinion,100,4.Very favourable,30,1.Very unfavourable,10,No opinion,100,1.Very unfavourable,60,No opinion,100,No opinion,100,No opinion,100,D,36.6666666666667,D,43.3333333333333,D,25
USA,candidates,2024-09-23 13:06:40,no,dac22e446dd8db6a5ceb1c2c72f18b07e9e571c64a72fc3bc8ed254ca83aa11b,2024-09-24,,USA,,,,,,1,10,1,10,1,10,,,,,D,15,D,10,D,20,,,,,0.85,20,1,10,0.85,10,,,,,D,10,D,20,D,25,,,1,10,,,D,10,1,10,D,10,1.no chance,10,civil rights and racism,30,4.somewhat agreeable,30,4.somewhat conscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,80,White,90,6.65+,20,F,30,Has a College Degree,50,"2.[25000, 50000)",70,single,60,4.highly interested,10,3.about half of the time trust other people,50,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,0,4.Strongly Approves,20,4.Very favourable,10,4.Very favourable,10,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,40,No opinion,90,No opinion,90,3.Somewhat favourable,60,No opinion,90,D,15,D,18.3333333333333,D,10
USA,candidates,2024-09-23 13:06:40,no,10a1aaaf3bb3c1e0897e9807a3afde65e5f445cf19c9380fd43f2e67c1f56728,2024-09-23,,USA,,,,,,0.85,10,1,30,0.7,30,,,,,D,20,D,40,D,60,,,,,0.85,30,1,30,0.7,30,,,,,D,20,D,40,L,70,,,0.85,20,,,D,30,1,40,D,40,3.unlikely,40,jobs and the economy,40,2.somewhat disagreeable,50,5.very conscientious,20,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,3.rather happy,80,White,50,5.55-64,40,M,20,Has a College Degree,10,"5.[100000, max]",20,married,80,4.highly interested,20,3.about half of the time trust other people,50,4.paying a lot of attention,20,1.strong D,40,2.somewhat ideologically liberal,30,3.Somewhat Approves,40,3.Somewhat favourable,40,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,40,D,43.3333333333333,D,35
USA,candidates,2024-09-23 13:06:40,no,84590b2bf918245f3fc4139032499b38b8ecd746ee10e5a2c29cdd386f1378b4,2024-09-23,,USA,,,,,,1,10,1,20,1,20,,,,,D,15,D,30,D,30,,,,,0.85,20,1,20,1,20,,,,,D,10,D,30,D,40,,,1,10,,,D,30,1,30,D,30,2.highly unlikely,40,civil rights and racism,30,2.somewhat disagreeable,60,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,5.very open to experience,40,2.not very happy,80,Black,60,3.35-44,60,F,10,Has a College Degree,50,"2.[25000, 50000)",80,single,90,4.highly interested,15,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,30,4.Very favourable,30,No opinion,90,4.Very favourable,20,1.Very unfavourable,20,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,25,D,26.6666666666667,D,30
USA,candidates,2024-09-23 13:06:40,no,169196a45c62b5f0cda720d165354e25e241f80050f02a2064b391af72ad7c01,2024-09-24,,USA,,,,,,0.7,50,0.3,60,0.85,60,,,,,R,65,stay home,70,D,60,,,,,0.7,60,0.3,60,0.85,60,,,,,L,70,stay home,70,D,60,,,0.85,30,,,R,50,0.7,40,R,40,2.highly unlikely,30,crime,30,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,50,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,3.neither open nor closed to experience,50,2.not very happy,50,Black,100,2.25-34,40,M,10,Does not have a College Degree,100,"1.[min, 25000)",100,single,30,4.highly interested,20,2.some of the time trust other people,50,4.paying a lot of attention,20,4.ind,50,4.somewhat ideologically conservative,50,1.Strongly Disapproves,40,1.Very unfavourable,40,No opinion,100,1.Very unfavourable,40,3.Somewhat favourable,40,No opinion,100,No opinion,100,No opinion,100,No opinion,100,No opinion,100,stay home,65,D,66.6666666666667,R,45
USA,candidates,2024-09-23 13:06:40,no,99d8ef401f2642669d35a1d1b1158a804eeb4301188ae045a87f86caf77efe93,2024-09-23,,USA,,,,,,0.7,60,0,80,0.5,80,,,,,stay home,90,stay home,90,stay home,80,,,,,0.5,60,0,80,0.5,80,,,,,stay home,80,stay home,90,stay home,80,,,0.5,50,,,stay home,70,0.5,80,stay home,80,4.50-50,50,inflation and the cost of living,70,4.somewhat agreeable,40,3.neither conscientious nor unconscientious,60,4.somewhat extraverted,30,3.neither high nor low in neuroticism,70,4.somewhat open to experience,40,3.rather happy,40,Hispanic,10,1.18-24,20,F,10,Has a College Degree,30,"1.[min, 25000)",70,single,70,3.moderately interested,40,4.most of the time trust other people,40,3.paying some attention,40,4.ind,60,3.moderate in ideological orientation,50,2.Somewhat Disapproves,80,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,stay home,86.6666666666667,stay home,83.3333333333333,stay home,75
USA,candidates,2024-09-23 13:06:40,no,98d9e3357d92a7a0b1a8c74a6da997cf225563569eaf1a6acbf6c6bfcae024a5,2024-09-23,,USA,,,,,,1,20,1,5,1,5,,,,,R,10,R,10,R,10,,,,,1,20,1,15,1,15,,,,,R,10,R,20,R,20,,,1,10,,,R,0,1,5,R,5,1.no chance,5,national security,40,2.somewhat disagreeable,60,5.very conscientious,20,5.very extraverted,20,4.somewhat high in neuroticism,60,2.somewhat closed to experience,60,3.rather happy,50,White,60,3.35-44,30,M,10,Has a College Degree,0,,,single,90,4.highly interested,5,2.some of the time trust other people,50,4.paying a lot of attention,5,7.strong R,5,5.very ideologically conservative,10,1.Strongly Disapproves,20,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,5,4.Very favourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,10,R,16.6666666666667,R,2.5
USA,candidates,2024-09-23 13:06:40,no,01599cab6c18ffe9d1e208318b700ea03d2917691517895784d7c491819d5d6f,2024-09-23,,USA,,,,,,0.85,30,1,25,1,25,,,,,R,20,R,25,R,10,,,,,0.85,40,0.85,30,1,30,,,,,R,30,R,25,R,20,,,1,10,,,R,5,1,10,R,10,2.highly unlikely,20,immigration,20,2.somewhat disagreeable,40,4.somewhat conscientious,50,5.very extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,30,2.not very happy,40,White,90,3.35-44,80,M,50,Does not have a College Degree,75,"3.[50000, 75000)",85,single,85,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,10,7.strong R,15,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,25,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,3.Somewhat favourable,30,No opinion,90,No opinion,90,No opinion,90,R,18.3333333333333,R,25,R,7.5
USA,candidates,2024-09-23 13:06:40,no,fe5f40b189630793197c127ad8eaa38d43a55b082fd6248c8b2002b0b6e804dc,2024-09-23,,USA,,,,,,0.85,20,0.85,20,0.85,20,,,,,D,20,D,20,D,25,,,,,0.85,20,0.85,20,0.85,20,,,,,D,30,D,20,D,35,,,1,10,,,D,15,0.85,20,D,20,2.highly unlikely,20,civil rights and racism,20,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,40,2.not very happy,70,Black,0,5.55-64,50,M,30,Has a College Degree,40,"4.[75000, 100000)",70,married,90,4.highly interested,10,2.some of the time trust other people,50,4.paying a lot of attention,10,1.strong D,20,1.very ideologically liberal,20,4.Strongly Approves,20,4.Very favourable,10,No opinion,90,4.Very favourable,20,1.Very unfavourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,21.6666666666667,D,28.3333333333333,D,17.5
USA,candidates,2024-09-23 13:06:40,no,a0186a421aae8528271e678e8742873b896e2ab5cc494c6204e1f608f3506083,2024-09-24,,USA,,,,,,0.85,20,1,20,1,20,,,,,R,10,R,10,R,10,,,,,0.85,20,1,20,0.85,20,,,,,R,10,R,20,R,20,,,1,10,,,R,5,1,10,R,10,1.no chance,20,immigration,10,2.somewhat disagreeable,50,4.somewhat conscientious,50,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,2.somewhat closed to experience,50,2.not very happy,50,White,0,3.35-44,60,F,30,Has a College Degree,10,"3.[50000, 75000)",90,single,90,4.highly interested,10,1.never trust other people,50,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,80,1.Very unfavourable,10,4.Very favourable,10,No opinion,80,4.Very favourable,20,No opinion,80,No opinion,80,No opinion,80,R,10,R,16.6666666666667,R,7.5
USA,candidates,2024-09-23 13:06:40,no,45175d6b2299cabd11465910c9af450ec5c4b8e7654ae580616dd9899ff36c48,2024-09-23,,USA,,,,,,0.85,20,0.85,30,0.85,30,,,,,D,30,D,25,D,50,,,,,0.85,30,0.85,30,0.85,30,,,,,D,40,D,35,D,50,,,1,20,,,D,30,0.85,30,D,30,3.unlikely,30,civil rights and racism,60,2.somewhat disagreeable,50,5.very conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,50,5.very open to experience,40,2.not very happy,75,White,90,3.35-44,50,M,40,Has a College Degree,35,"3.[50000, 75000)",80,single,85,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,1.strong D,25,1.very ideologically liberal,30,3.Somewhat Approves,35,3.Somewhat favourable,35,No opinion,90,3.Somewhat favourable,35,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,35,D,41.6666666666667,D,30
USA,candidates,2024-09-23 13:06:40,no,208b40e80247e6c168eafa20bdf64853ce6ed6c3370a81d2e80c480788e2774b,2024-09-24,,USA,,,,,,0.85,40,1,20,0.85,20,,,,,R,30,R,20,R,20,,,,,0.85,30,0.85,20,0.85,20,,,,,R,20,R,20,R,40,,,1,10,,,R,20,1,20,R,20,1.no chance,20,inflation and the cost of living,30,1.very disagreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,1.very closed to experience,40,2.not very happy,80,White,85,6.65+,10,M,10,Has a College Degree,40,"3.[50000, 75000)",90,married,90,4.highly interested,10,2.some of the time trust other people,30,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,70,No opinion,90,No opinion,90,No opinion,90,R,23.3333333333333,R,26.6666666666667,R,20
USA,candidates,2024-09-23 13:06:40,no,cd7b26782f2f7b1a9794f7adff3ff6009d43b2664b959219be187cf0cded9f30,2024-09-23,,USA,,,,,,0.85,35,0.85,20,1,20,,,,,R,50,OTHER,70,D,60,,,,,0.85,30,0.85,20,1,20,,,,,R,40,OTHER,70,D,60,,,0.85,20,,,D,60,0.85,50,L,50,2.highly unlikely,30,national security,40,2.somewhat disagreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,40,4.somewhat high in neuroticism,40,2.somewhat closed to experience,50,2.not very happy,40,Black,80,4.45-54,50,M,20,Has a College Degree,10,"4.[75000, 100000)",50,married,70,4.highly interested,10,2.some of the time trust other people,40,4.paying a lot of attention,20,4.ind,50,4.somewhat ideologically conservative,40,1.Strongly Disapproves,30,2.Somewhat unfavourable,50,No opinion,70,1.Very unfavourable,30,1.Very unfavourable,30,No opinion,70,No opinion,70,No opinion,70,No opinion,70,No opinion,60,D,60,R,56.6666666666667,L,55
USA,candidates,2024-09-23 13:06:40,no,bcd31a99dbcd464cc2fd44550b8d10311fb4e174981b2eae26c80131e8e70e00,2024-09-23,,USA,,,,,,0.85,30,0.85,30,1,30,,,,,D,20,D,20,D,25,,,,,0.85,20,0.85,30,1,30,,,,,D,30,D,30,D,30,,,1,10,,,D,20,1,30,D,30,2.highly unlikely,30,healthcare,30,2.somewhat disagreeable,50,4.somewhat conscientious,40,4.somewhat extraverted,50,3.neither high nor low in neuroticism,90,4.somewhat open to experience,40,2.not very happy,90,White,90,4.45-54,60,M,80,Has a College Degree,60,"3.[50000, 75000)",90,single,90,4.highly interested,10,3.about half of the time trust other people,80,4.paying a lot of attention,10,1.strong D,20,2.somewhat ideologically liberal,20,3.Somewhat Approves,40,3.Somewhat favourable,50,No opinion,90,3.Somewhat favourable,40,1.Very unfavourable,10,1.Very unfavourable,20,No opinion,90,No opinion,90,No opinion,90,No opinion,90,D,21.6666666666667,D,30,D,25
USA,candidates,2024-09-23 13:06:40,no,5b1896d7107adc6ed7fb8d0d50e6905bf2b9f708ce84d254361a005b7ec9a2a0,2024-09-23,,USA,,,,,,0.85,20,1,20,0.85,20,,,,,R,30,R,20,R,30,,,,,0.85,30,1,20,0.85,20,,,,,R,15,R,30,R,30,,,1,15,,,R,10,1,20,R,20,1.no chance,20,taxes and government spending,40,1.very disagreeable,40,3.neither conscientious nor unconscientious,80,4.somewhat extraverted,40,3.neither high nor low in neuroticism,80,2.somewhat closed to experience,50,2.not very happy,80,White,70,5.55-64,30,M,10,Does not have a College Degree,50,"3.[50000, 75000)",80,married,60,4.highly interested,10,1.never trust other people,40,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,No opinion,90,1.Very unfavourable,10,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,No opinion,90,No opinion,90,R,26.6666666666667,R,25,R,15
USA,candidates,2024-09-23 13:06:40,no,2c2f30c5ecd3208b07a0609357f30f4fdb8fdcac1652e571b3d9b2bf670d7b22,2024-09-24,,USA,,,,,,0.85,60,0.85,60,1,60,,,,,R,70,R,60,R,50,,,,,0.85,50,0.85,60,1,60,,,,,R,60,R,60,R,50,,,0.85,30,,,K,40,0.85,50,K,50,2.highly unlikely,50,jobs and the economy,70,4.somewhat agreeable,50,4.somewhat conscientious,50,5.very extraverted,40,2.somewhat low in neuroticism,50,5.very open to experience,50,3.rather happy,50,White,70,2.25-34,60,M,10,Has a College Degree,70,"4.[75000, 100000)",80,single,90,4.highly interested,30,2.some of the time trust other people,70,4.paying a lot of attention,30,5.ind - lean R,50,4.somewhat ideologically conservative,50,1.Strongly Disapproves,60,1.Very unfavourable,60,No opinion,90,1.Very unfavourable,60,3.Somewhat favourable,60,No opinion,90,4.Very favourable,10,No opinion,90,No opinion,90,No opinion,90,R,60,R,56.6666666666667,K,45
USA,candidates,2024-09-23 13:06:40,no,8fa543f865b6abc76e73871e1e042df7603d3134329e97a4974f43df2f59f5d1,2024-09-23,,USA,,,,,,1,20,1,10,0.85,10,,,,,R,20,R,20,R,50,,,,,0.85,25,1,10,0.85,10,,,,,R,20,R,20,R,55,,,1,10,,,R,20,1,20,R,20,2.highly unlikely,20,national security,20,2.somewhat disagreeable,30,4.somewhat conscientious,40,4.somewhat extraverted,30,4.somewhat high in neuroticism,40,2.somewhat closed to experience,40,2.not very happy,30,White,70,6.65+,10,M,10,Does not have a College Degree,60,"2.[25000, 50000)",80,married,70,4.highly interested,10,1.never trust other people,20,4.paying a lot of attention,10,7.strong R,20,5.very ideologically conservative,20,1.Strongly Disapproves,20,1.Very unfavourable,10,1.Very unfavourable,10,1.Very unfavourable,20,4.Very favourable,20,4.Very favourable,30,1.Very unfavourable,50,1.Very unfavourable,50,1.Very unfavourable,30,1.Very unfavourable,30,R,30,R,31.6666666666667,R,20
USA,candidates,2024-09-23 13:06:40,no,19f319e9c984f4c5144835eff19818bc42197453a4e2c5bd4c08386e09ddc6bc,2024-09-23,,USA,,,,,,1,20,1,10,1,10,,,,,D,10,D,10,D,20,,,,,0.85,20,1,10,1,10,,,,,D,10,D,20,D,30,,,1,10,,,D,0,1,10,D,10,1.no chance,10,civil rights and racism,30,2.somewhat disagreeable,50,3.neither conscientious nor unconscientious,90,4.somewhat extraverted,50,4.somewhat high in neuroticism,50,4.somewhat open to experience,50,2.not very happy,60,White,90,4.45-54,30,F,15,Has a College Degree,85,"3.[50000, 75000)",85,single,95,4.highly interested,10,2.some of the time trust other people,60,4.paying a lot of attention,10,1.strong D,10,1.very ideologically liberal,10,4.Strongly Approves,20,4.Very favourable,10,3.Somewhat favourable,70,4.Very favourable,20,1.Very unfavourable,10,1.Very unfavourable,10,2.Somewhat unfavourable,70,No opinion,90,2.Somewhat unfavourable,70,3.Somewhat favourable,70,D,13.3333333333333,D,20,D,5
USA,candidates,2024-09-23 13:06:40,no,3460030500bfff39c28d4512fd976a8fd9c80d751f8455130aff1bf06d80929f,2024-09-23,,USA,,,,,,0.85,20,1,10,1,10,,,,,R,10,R,15,R,10,,,,,0.85,20,1,10,1,10,,,,,R,10,R,15,R,20,,,1,10,,,R,15,1,15,R,15,2.highly unlikely,20,immigration,20,2.somewhat disagreeable,30,4.somewhat conscientious,30,4.somewhat extraverted,30,4.somewhat high in neuroticism,30,2.somewhat closed to experience,30,2.not very happy,40,White,30,6.65+,20,F,10,Does not have a College Degree,60,"3.[50000, 75000)",85,married,40,4.highly interested,10,1.never trust other people,20,4.paying a lot of attention,10,7.strong R,10,5.very ideologically conservative,10,1.Strongly Disapproves,10,1.Very unfavourable,10,1.Very unfavourable,20,1.Very unfavourable,10,4.Very favourable,15,4.Very favourable,20,1.Very unfavourable,30,1.Very unfavourable,20,1.Very unfavourable,20,1.Very unfavourable,20,R,11.6666666666667,R,15,R,15
